tournament_id,player_id,Finish,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total
401056526,3669,T23,1.61,0.72,-0.59,-0.61,-0.48,1.13
401056526,5692,T23,1.14,0.39,-0.68,0.28,-0.01,1.13
401056526,9938,T23,0.06,0.21,0.21,0.66,1.07,1.13
401056526,3378,T23,0.6,-0.25,0.33,0.45,0.54,1.13
401056526,16,T30,0,-0.08,1.06,-0.1,0.89,0.88
401056526,3856,T30,1.12,-0.48,0.42,-0.18,-0.24,0.88
401056526,5467,T30,0.46,0.73,0.41,-0.71,0.42,0.88
401056526,1030,T30,-0.11,0.23,-0.24,1,0.99,0.88
401056526,446,T30,0.55,0.62,0.01,-0.3,0.33,0.88
401056526,1367,T30,-0.6,0.33,0.64,0.52,1.48,0.88
401056526,5502,T36,0.79,0.61,-0.06,-0.71,-0.16,0.63
401056526,6011,T36,0.35,0.18,-0.33,0.43,0.28,0.63
401056526,4351896,T36,1.18,0.34,-1.19,0.3,-0.54,0.63
401056526,2571,T36,-0.21,-0.54,0.73,0.66,0.85,0.63
401056526,9568,T36,0.37,0.45,-0.33,0.13,0.26,0.63
401056526,377,T36,-0.72,0.84,-0.25,0.77,1.35,0.63
401056526,3599,T4,1.73,-0.29,1.42,0.03,1.15,2.88
401056526,7081,T4,0.58,0.52,1.21,0.57,2.3,2.88
401056526,9261,T42,0.6,-0.14,-1.23,1.15,-0.22,0.38
401056526,9127,T42,-0.48,0.73,0.08,0.06,0.86,0.38
401056526,3596,T42,-0.17,-0.7,0.75,0.5,0.55,0.38
401056526,5167,T42,-0.29,0.16,0.57,-0.06,0.67,0.38
401056526,8973,T42,-0.81,0.23,-0.2,1.16,1.19,0.38
401056526,6931,T42,-0.44,0.82,-0.1,0.1,0.82,0.38
401056526,3670,T42,0.35,0.08,0.49,-0.53,0.04,0.38
401056526,4449,T42,-0.52,-0.25,0.36,0.79,0.9,0.38
401056526,7001,T42,-0.49,-0.09,1.14,-0.18,0.87,0.38
401056526,1613,T42,0.07,0.08,-0.05,0.28,0.32,0.38
401056526,5934,T52,-0.52,0.08,0.72,-0.14,0.66,0.13
401056526,10050,T52,0.55,0.63,-1.13,0.09,-0.41,0.13
401056526,1778,T52,-0.59,-0.24,0.56,0.41,0.73,0.13
401056526,3792,T52,1.63,-0.54,-0.57,-0.39,-1.49,0.13
401056526,5409,T52,-0.76,0.51,0.73,-0.34,0.89,0.13
401056526,123,T57,-0.37,0.9,-0.21,-0.43,0.26,-0.12
401056526,1568,T57,-0.18,-0.43,0.95,-0.46,0.06,-0.12
401056526,1750,T57,0.53,0.01,-0.17,-0.49,-0.65,-0.12
401056526,6783,T57,0.12,0.03,-0.06,-0.2,-0.23,-0.12
401056526,9804,T61,0.23,0.61,-0.84,-0.37,-0.6,-0.37
401056526,2230,T61,-0.66,0.25,0.31,-0.27,0.29,-0.37
401056526,6894,T63,-1.01,-0.43,0.43,0.4,0.4,-0.62
401056526,4831,T63,-0.09,-0.57,0.15,-0.1,-0.52,-0.62
401056526,5619,T63,0.84,-0.02,-0.73,-0.7,-1.45,-0.62
401056526,10505,T67,-0.35,-0.23,-0.79,0.26,-0.77,-1.12
401056526,4781,T67,0.69,-0.01,-1.33,-0.47,-1.81,-1.12
401056526,6196,T69,0.16,-0.69,-0.57,-0.27,-1.52,-1.37
401056526,77,T69,0.37,-0.48,-0.77,-0.48,-1.73,-1.37
401056526,10372,T7,1.81,-0.23,0.37,0.18,0.32,2.13
401056526,5285,T7,-1.51,0.99,1.9,0.75,3.64,2.13
401056526,3950,T7,0.29,-0.17,1.29,0.73,1.84,2.13
401056526,301,T7,1.25,0.35,0.5,0.03,0.88,2.13
401056526,3317,T7,1.42,-0.57,0.7,0.59,0.71,2.13
401056526,257,T7,0.13,-0.49,2.15,0.35,2.01,2.13
401056526,4591,T7,0.68,0.42,0.11,0.91,1.45,2.13
401056526,1196,WD,-1.46,-2.62,-1.01,-1.51,-5.14,-6.6
401056526,5259,WD,-1.52,-1.56,4.14,0.34,2.92,1.4
401056523,72,1,0.1,0.79,1.16,0.86,2.81,2.91
401056523,4781,70,0.29,0.45,-1.42,-1.17,-2.14,-1.84
401056523,4419142,CUT,0.69,-1.04,-0.42,-0.11,-1.57,-0.88
401056523,5548,CUT,0.4,-0.17,-0.19,0.08,-0.28,0.12
401056523,3322,CUT,0.17,-0.43,0.01,-0.63,-1.04,-0.88
401056523,10372,CUT,-0.46,-0.79,1.24,0.13,0.58,0.12
401056523,9127,CUT,-1.53,0.07,-1.26,0.34,-0.84,-2.38
401056523,5338,CUT,-1.57,1.77,0.45,-0.53,1.69,0.12
401056523,1049,CUT,-0.73,0.72,0.24,-1.61,-0.65,-1.38
401056523,2283,CUT,-1.55,-1.14,-0.56,-1.14,-2.83,-4.38
401056523,4383,CUT,-0.46,-1.33,0.31,0.6,-0.42,-0.88
401056523,9584,CUT,-1.13,0.25,-1.45,-0.04,-1.25,-2.38
401056523,1225,CUT,-0.26,-0.12,-1.07,0.57,-0.62,-0.88
401056523,6011,CUT,-0.67,-0.23,-1.06,0.08,-1.2,-1.88
401056523,8910,CUT,-0.69,0.05,1.01,-0.25,0.81,0.12
401056523,3596,CUT,-1.38,-0.14,-0.05,-0.8,-1,-2.38
401056523,10863,CUT,-1.97,-0.2,0.67,-0.38,0.09,-1.88
401056523,8971,CUT,0.38,-0.25,-0.79,-0.22,-1.26,-0.88
401056523,3449,CUT,-1.24,-0.37,0.14,0.1,-0.14,-1.38
401056523,5532,CUT,-2.28,-0.59,-0.12,1.11,0.4,-1.88
401056523,769,CUT,0.81,-0.84,-0.9,0.55,-1.19,-0.38
401056523,1097,CUT,-0.19,-0.59,0.74,-0.34,-0.19,-0.38
401056523,4645,CUT,-0.31,-0.36,-0.15,-0.05,-0.56,-0.88
401056523,7039,CUT,1.51,-1.4,-0.01,0.03,-1.38,0.12
401056523,928,CUT,-0.49,-0.38,-3.59,0.58,-3.39,-3.88
401056523,11115,CUT,-0.45,0.31,0.33,-0.06,0.58,0.12
401056523,1196,CUT,0.57,-0.13,-0.48,-0.33,-0.95,-0.38
401056523,540,CUT,0.72,-0.32,0.11,-1.38,-1.6,-0.88
401056523,5462,CUT,-2.16,0.72,0.07,0,0.78,-1.38
401056523,3550,CUT,-1.1,0.67,-0.15,0.2,0.72,-0.38
401056523,957,CUT,0.16,-0.52,-1.52,0.49,-1.54,-1.38
401056523,5504,CUT,-1.94,-0.23,-0.02,0.32,0.06,-1.88
401056523,1680,CUT,0.39,-0.8,-0.16,0.2,-0.77,-0.38
401056523,110,CUT,-0.34,0.18,-1.17,0.45,-0.54,-0.88
401056523,9571,CUT,1.44,0.39,-3.4,-0.8,-3.81,-2.38
401056523,3598,CUT,-1.49,-0.79,-0.38,1.28,0.11,-1.38
401056523,6894,CUT,-0.74,-2.13,-0.58,-1.43,-4.14,-4.88
401056523,10505,CUT,1.96,-0.64,-1.83,-0.37,-2.84,-0.88
401056523,2883,CUT,-2.16,-0.22,-0.09,-0.91,-1.22,-3.38
401056523,3669,CUT,-0.48,-1.89,-1.39,0.39,-2.89,-3.38
401056523,710,CUT,-0.35,-0.33,0.42,-0.11,-0.03,-0.38
401056523,4513,CUT,-1.27,0.15,1.02,-0.28,0.89,-0.38
401056523,77,CUT,1.87,0.23,-0.93,-1.56,-2.25,-0.38
401056523,10050,CUT,-0.96,0.52,-1.18,0.24,-0.42,-1.38
401056523,1077,CUT,-0.15,-0.54,-0.48,-0.2,-1.23,-1.38
401056523,3793,CUT,-1.94,-0.03,2.28,-0.19,2.06,0.12
401056523,8973,CUT,0.16,-0.82,-1.64,-0.58,-3.04,-2.88
401056523,8974,CUT,-0.53,1.22,0.05,-1.61,-0.35,-0.88
401056523,3688,CUT,1,-0.86,-0.01,-0.01,-0.87,0.12
401056523,6151,CUT,-3.33,-0.21,0.15,-0.49,-0.55,-3.88
401056523,9568,CUT,0.09,-0.47,0.01,0.49,0.03,0.12
401056523,5579,CUT,-0.22,-2.16,-0.82,-0.68,-3.66,-3.88
401056523,6825,CUT,1.57,-1.32,-0.82,-1.3,-3.45,-1.88
401056523,809,CUT,-0.85,-0.75,1.56,0.17,0.97,0.12
401056523,335,CUT,-2,1.54,-0.47,0.05,1.12,-0.88
401056523,667,CUT,-1.63,-0.69,-1.87,-0.69,-3.25,-4.88
401056523,5619,CUT,0.42,1.58,-1.57,-0.8,-0.79,-0.38
401056523,3284,CUT,-0.74,0.28,-1.33,0.91,-0.14,-0.88
401056523,9804,CUT,1.78,-0.79,-1.02,0.16,-1.66,0.12
401056523,4015,CUT,-1.83,0.67,-1.26,-0.95,-1.54,-3.38
401056523,4591,CUT,-1.54,-2.61,0.63,1.64,-0.34,-1.88
401056523,78,CUT,2.27,0.13,0.71,-2.98,-2.15,0.12
401056523,6937,CUT,-1.32,1.42,-1.47,-1.01,-1.06,-2.38
401056523,5506,CUT,-1.42,-1.03,-0.93,-1.01,-2.96,-4.38
401056523,10404,CUT,-0.47,-0.61,-2.01,-0.78,-3.41,-3.88
401056523,6001,CUT,-1.13,1.78,0.23,-0.75,1.26,0.12
401056523,10932,CUT,1.49,-0.66,-1.11,-1.1,-2.87,-1.38
401056523,7001,CUT,1.93,-0.34,-2.25,0.79,-1.8,0.12
401056523,412,CUT,-1.52,0.22,0.6,0.82,1.64,0.12
401056523,9569,CUT,-0.31,-0.57,0.69,0.32,0.43,0.12
401056523,5553,CUT,-1.48,0.07,-0.48,-0.98,-1.4,-2.88
401056523,6086,CUT,-0.78,0.67,-0.74,-1.03,-1.1,-1.88
401056523,1614,CUT,-1.5,0.69,-0.04,-1.02,-0.37,-1.88
401056523,774,T13,1.44,0.39,0.34,-0.51,0.22,1.66
401056523,10910,T13,2.2,-0.93,0.04,0.35,-0.54,1.66
401056523,676,T13,-0.48,1.17,0.74,0.22,2.14,1.66
401056523,6931,T13,0.4,-0.03,1.03,0.26,1.26,1.66
401056523,1367,T13,0.81,0.9,-1.15,1.09,0.84,1.66
401056523,3599,T18,1.23,-0.56,1.07,-0.33,0.17,1.41
401056523,205,T18,1.07,-0.03,0.41,-0.04,0.34,1.41
401056523,153,T18,0.04,-0.37,1.24,0.5,1.37,1.41
401056523,377,T18,0.25,0.8,-0.23,0.59,1.16,1.41
401056523,4449,T18,0.72,0.41,-0.08,0.35,0.69,1.41
401056523,1185,T18,0.35,0.52,0.43,0.11,1.06,1.41
401056523,3317,T2,1.38,-0.61,1.05,0.83,1.28,2.66
401056523,1293,T2,1.11,1.54,-0.59,0.6,1.55,2.66
401056523,576,T24,-0.52,-0.18,1.82,0.03,1.68,1.16
401056523,5259,T24,0.42,0.5,0.28,-0.04,0.74,1.16
401056523,2552,T24,0.1,-0.68,1.43,0.31,1.06,1.16
401056523,3792,T24,0.55,0.02,0.11,0.47,0.6,1.16
401056523,4483,T24,-0.41,-0.11,1.46,0.21,1.57,1.16
401056523,686,T24,0.37,0.63,0.2,-0.04,0.79,1.16
401056523,4989,T30,0.91,0.14,0.21,-0.36,0,0.91
401056523,1222,T30,0.34,1.48,-0.63,-0.28,0.57,0.91
401056523,6196,T30,-0.08,0.26,0.38,0.35,0.98,0.91
401056523,4321,T30,-0.61,-0.44,1.02,0.93,1.51,0.91
401056523,9938,T30,1.56,-0.31,-0.88,0.54,-0.65,0.91
401056523,4643,T30,-0.48,0.01,1.47,-0.08,1.39,0.91
401056523,5167,T37,0.45,-0.69,0.33,0.58,0.21,0.66
401056523,11099,T37,-0.35,-0.16,0.88,0.3,1.01,0.66
401056523,1042,T37,0.8,0.42,-0.09,-0.47,-0.14,0.66
401056523,9076,T37,0.9,0.13,0.15,-0.53,-0.25,0.66
401056523,11119,T37,-0.11,0.64,-0.34,0.47,0.77,0.66
401056523,780,T4,0.67,0.89,-0.23,1.08,1.74,2.41
401056523,11382,T4,0.27,0.26,1.04,0.83,2.14,2.41
401056523,6017,T42,0.27,0.27,-0.41,0.27,0.13,0.41
401056523,4304,T42,-0.21,0.2,0.85,-0.43,0.62,0.41
401056523,3856,T42,0.29,-0.48,0.6,0,0.12,0.41
401056523,5409,T42,0.45,-0.56,-0.33,0.85,-0.04,0.41
401056523,4682,T46,-0.1,-1.3,0.74,0.82,0.26,0.16
401056523,159,T46,-0.38,-1.04,0.88,0.71,0.54,0.16
401056523,301,T46,1.13,-0.04,-0.68,-0.25,-0.97,0.16
401056523,11387,T46,-0.36,-0.49,0.79,0.22,0.52,0.16
401056523,10363,T46,-0.33,0.46,-0.15,0.18,0.49,0.16
401056523,6689,T46,0.2,0,-0.21,0.17,-0.04,0.16
401056523,1613,T46,-0.15,0.36,0.34,-0.4,0.31,0.16
401056523,8961,T46,1.12,-0.57,-0.21,-0.19,-0.96,0.16
401056523,3950,T54,0.01,0.33,-0.29,-0.14,-0.1,-0.09
401056523,5408,T54,0.66,0.19,0.15,-1.09,-0.75,-0.09
401056523,1935,T54,-0.68,-0.45,0.29,0.75,0.59,-0.09
401056523,6783,T54,0.14,0.39,-0.79,0.18,-0.23,-0.09
401056523,158,T54,0.72,-0.64,-0.64,0.48,-0.81,-0.09
401056523,9626,T54,-0.04,-0.44,0.64,-0.25,-0.05,-0.09
401056523,3448,T6,0.82,0.11,0.34,0.88,1.33,2.16
401056523,9780,T6,0.7,0.22,0.12,1.12,1.45,2.16
401056523,1750,T6,-0.27,0.72,1.12,0.58,2.43,2.16
401056523,512,T60,-1.8,0.45,1.44,-0.42,1.46,-0.34
401056523,7161,T60,-0.17,-0.93,0.16,0.6,-0.17,-0.34
401056523,3980,T60,0,-0.02,-0.07,-0.25,-0.34,-0.34
401056523,5692,T60,0.27,0.18,0.21,-1.01,-0.62,-0.34
401056523,6090,T60,0.53,-0.73,0.06,-0.21,-0.87,-0.34
401056523,5704,T65,-0.61,0.11,-0.27,0.18,0.02,-0.59
401056523,6991,T65,-1.49,0.45,0.27,0.17,0.89,-0.59
401056523,1674,T65,-0.64,0.75,-1.05,0.34,0.05,-0.59
401056523,1352,T68,-0.92,0.35,-0.32,-0.45,-0.43,-1.34
401056523,3740,T68,-0.38,0.7,-1.03,-0.64,-0.96,-1.34
401056523,9517,T9,1.06,0.19,0.49,0.17,0.85,1.91
401056523,10054,T9,1.46,0.02,0.06,0.37,0.45,1.91
401056523,601,T9,0.55,1.12,0.9,-0.67,1.35,1.91
401056523,3378,T9,0.38,0.55,0.85,0.13,1.53,1.91
401056523,7083,WD,-2.42,-0.12,-2.32,-2,-4.44,-6.86
401056522,3470,1,0.17,0.37,1.62,1.33,3.32,3.48
401056522,153,2,1.05,0.86,1.2,0.12,2.18,3.23
401056522,3688,70,0.45,-0.43,-0.11,-0.42,-0.97,-0.52
401056522,3670,71,-1.08,-0.06,0.48,-0.61,-0.19,-1.27
401056522,16,CUT,0.18,0.43,-1.76,-1.27,-2.6,-2.42
401056522,512,CUT,0.84,-0.1,-1.37,-0.79,-2.26,-1.42
401056522,9517,CUT,-2.86,0.27,-0.37,1.04,0.94,-1.92
401056522,5548,CUT,-0.3,-0.45,-2.81,-0.36,-3.62,-3.92
401056522,3832,CUT,-0.09,0.57,-0.95,-0.95,-1.34,-1.42
401056522,5502,CUT,-1.07,0.62,-0.87,-2.6,-2.86,-3.92
401056522,10577,CUT,-1.38,0.8,-1.41,1.08,0.46,-0.92
401056522,1626,CUT,0.61,-0.29,-0.83,-2.41,-3.53,-2.92
401056522,7161,CUT,-2.18,-0.85,0.51,-0.9,-1.24,-3.42
401056522,6011,CUT,0.79,-0.12,-0.94,-0.15,-1.21,-0.42
401056522,3596,CUT,-0.58,-0.08,0.08,0.15,0.15,-0.42
401056522,3599,CUT,-1.23,0.19,-0.15,-0.23,-0.2,-1.42
401056522,5704,CUT,-0.32,-0.57,-1.42,0.88,-1.11,-1.42
401056522,205,CUT,-0.9,-1.3,-0.86,-1.37,-3.52,-4.42
401056522,769,CUT,-0.38,-0.18,1.14,-1.5,-0.55,-0.92
401056522,1097,CUT,0.8,-0.19,-1.58,-1.95,-3.73,-2.92
401056522,8992,CUT,0.73,0.15,-1.42,-0.39,-1.65,-0.92
401056522,3950,CUT,-0.68,0.08,-2.68,-1.14,-3.74,-4.42
401056522,4304,CUT,-2.45,-0.71,0.85,-0.12,0.03,-2.42
401056522,5462,CUT,-1,-0.43,-1.93,-0.06,-2.42,-3.42
401056522,5408,CUT,0.81,-0.28,-0.73,-1.22,-2.23,-1.42
401056522,5934,CUT,-0.11,-0.61,-0.76,1.05,-0.31,-0.42
401056522,576,CUT,-1.33,-0.66,1.24,-0.18,0.4,-0.92
401056522,6991,CUT,-1.43,-0.84,-0.04,-1.1,-1.99,-3.42
401056522,1067,CUT,0.14,-0.73,1.34,-1.67,-1.06,-0.92
401056522,5797,CUT,-1.33,-1.06,-1.24,0.2,-2.09,-3.42
401056522,2883,CUT,-0.73,-0.62,0.18,-1.26,-1.7,-2.42
401056522,5467,CUT,2.11,0.22,-0.69,-2.56,-3.04,-0.92
401056522,5771,CUT,-0.79,-1.91,-1.65,-0.57,-4.13,-4.92
401056522,1778,CUT,0.39,-0.82,-0.1,0.1,-0.82,-0.42
401056522,1077,CUT,0.3,0.35,-1.3,0.22,-0.73,-0.42
401056522,3793,CUT,0.15,-1.12,-1.75,0.29,-2.58,-2.42
401056522,676,CUT,-2.21,-0.47,0.58,-0.32,-0.21,-2.42
401056522,8974,CUT,-1.17,-1.52,0.96,-2.69,-3.25,-4.42
401056522,2571,CUT,-0.16,0.65,-2.03,0.12,-1.27,-1.42
401056522,3351,CUT,-0.8,0.72,0.18,-0.52,0.38,-0.42
401056522,1042,CUT,1.52,0.38,-2.01,-0.81,-2.44,-0.92
401056522,6007,CUT,-0.71,-0.51,0.85,-1.06,-0.72,-1.42
401056522,72,CUT,-2.41,-0.77,-2.49,1.23,-2.02,-4.42
401056522,308,CUT,-1.42,0.37,-1.63,0.26,-1,-2.42
401056522,1674,CUT,-0.14,0.34,-0.59,-1.53,-1.78,-1.92
401056522,1750,CUT,-1.78,-1,0.8,0.55,0.35,-1.42
401056522,1935,CUT,0.01,-1.54,0.33,-0.23,-1.43,-1.42
401056522,4321,CUT,-1.77,-0.94,-2.95,0.73,-3.16,-4.92
401056522,5409,CUT,-0.3,-0.03,-1.14,0.56,-0.62,-0.92
401056522,962,CUT,-0.28,0.07,-0.47,-0.25,-0.64,-0.92
401056522,4591,CUT,-0.08,-1.58,0.03,-0.79,-2.34,-2.42
401056522,78,CUT,0.2,-0.34,-0.32,-1.46,-2.12,-1.92
401056522,11382,CUT,-1.31,0.75,0.06,0.09,0.89,-0.42
401056522,9076,CUT,-0.35,-1.09,-1.31,-0.68,-3.08,-3.42
401056522,4587,CUT,-0.84,-0.14,-0.14,-0.8,-1.08,-1.92
401056522,7001,CUT,0.09,-0.51,-1.8,1.3,-1.01,-0.92
401056522,1613,CUT,-0.49,-0.61,-0.32,-1,-1.94,-2.42
401056522,3378,CUT,-0.62,0.09,0.11,0,0.19,-0.42
401056522,9513,CUT,-1.52,-1.21,2.37,-1.57,-0.41,-1.92
401056522,5553,CUT,-1.07,-0.99,0.46,-0.82,-1.36,-2.42
401056522,3970,CUT,-0.2,-0.97,0.75,-0.01,-0.22,-0.42
401056522,9626,CUT,-1.63,0,-0.13,1.33,1.2,-0.42
401056522,392,CUT,-1.56,-0.09,0.04,-1.31,-1.37,-2.92
401056522,10140,CUT,-1.24,-0.64,0.29,1.16,0.81,-0.42
401056522,686,CUT,-2.15,0.58,0.92,-2.77,-1.27,-3.42
401056522,4989,MDF,0.48,-0.21,-1.16,0.12,-1.26,-0.78
401056522,6015,MDF,-0.35,-0.85,0.83,-1.4,-1.43,-1.78
401056522,110,MDF,-2.01,0.39,0.79,0.04,1.23,-0.78
401056522,318,MDF,-0.87,-0.43,0.25,-0.39,-0.57,-1.45
401056522,3980,MDF,0.66,0.79,-1.19,-2.03,-2.44,-1.78
401056522,6825,MDF,-1.34,1.15,-1.25,0.32,0.22,-1.11
401056522,9569,MDF,-0.21,0.58,-0.55,-0.6,-0.57,-0.78
401056522,9261,T12,0.21,0.16,0.93,0.93,2.02,2.23
401056522,388,T12,0.65,0.9,0.02,0.66,1.58,2.23
401056522,6196,T12,0.43,0.25,1.09,0.46,1.8,2.23
401056522,9780,T12,0.44,-0.71,1.72,0.78,1.79,2.23
401056522,4513,T16,-0.34,0.04,2.08,0.21,2.32,1.98
401056522,3792,T16,0.05,0.12,2.04,-0.22,1.94,1.98
401056522,9568,T16,0.75,0.16,0.39,0.68,1.23,1.98
401056522,1614,T16,1.07,-0.07,0.42,0.55,0.91,1.98
401056522,10046,T20,1.17,-0.42,-0.34,1.32,0.56,1.73
401056522,809,T20,0.64,1.17,0.38,-0.46,1.09,1.73
401056522,10505,T22,0.71,-0.1,0.52,0.36,0.77,1.48
401056522,2552,T22,0.54,-0.03,0.21,0.76,0.94,1.48
401056522,158,T22,0.9,-0.49,0.49,0.59,0.58,1.48
401056522,2230,T22,1.41,-0.66,-0.12,0.86,0.07,1.48
401056522,5285,T26,-0.37,0.48,0.09,1.03,1.6,1.23
401056522,1651,T26,1.74,-0.4,1.01,-1.12,-0.51,1.23
401056522,5882,T26,0.35,-0.42,0.69,0.61,0.88,1.23
401056522,257,T26,-1.67,0.4,1.89,0.62,2.9,1.23
401056522,6629,T3,1.32,1.41,0.54,-0.29,1.66,2.98
401056522,1030,T3,1.28,0.7,0.3,0.71,1.7,2.98
401056522,3550,T30,-0.5,1.07,-0.71,1.12,1.48,0.98
401056522,9575,T30,1.62,-0.82,-0.72,0.91,-0.63,0.98
401056522,10548,T30,0.42,0.09,0.3,0.17,0.56,0.98
401056522,6086,T30,1.17,-0.39,0.69,-0.49,-0.19,0.98
401056522,462,T30,0.25,0.58,-1,1.15,0.73,0.98
401056522,2283,T35,0.84,0.03,-0.44,0.29,-0.11,0.73
401056522,208,T35,0.53,0,0.26,-0.06,0.21,0.73
401056522,4848,T35,-0.13,0.58,-0.1,0.38,0.86,0.73
401056522,4483,T35,-0.67,-0.39,1.03,0.77,1.41,0.73
401056522,377,T35,0.16,0.78,-0.46,0.26,0.57,0.73
401056522,6001,T35,0.74,-0.34,-0.01,0.34,0,0.73
401056522,9126,T41,-1.47,-0.2,1.09,1.05,1.95,0.48
401056522,10054,T41,1.5,0.11,-1.12,-0.02,-1.02,0.48
401056522,9037,T41,0.82,-0.6,0.21,0.06,-0.34,0.48
401056522,6151,T41,0.29,1.04,-0.78,-0.07,0.19,0.48
401056522,5140,T41,-0.54,0.35,0.44,0.22,1.02,0.48
401056522,1185,T41,2.02,-0.09,-0.94,-0.51,-1.54,0.48
401056522,4682,T47,-0.1,-0.19,0.82,-0.3,0.33,0.23
401056522,5338,T47,-0.03,0.13,0.96,-0.83,0.26,0.23
401056522,3317,T47,-0.44,-0.07,0.88,-0.13,0.67,0.23
401056522,6689,T47,-0.34,0,1.6,-1.03,0.57,0.23
401056522,8906,T47,0.23,0.07,-0.62,0.55,0,0.23
401056522,5579,T47,-0.86,1,-0.26,0.35,1.09,0.23
401056522,3702,T47,0.64,-0.45,0.36,-0.32,-0.41,0.23
401056522,9804,T47,0.37,0.28,0.9,-1.32,-0.14,0.23
401056522,4449,T47,0.74,-1.07,0.66,-0.09,-0.51,0.23
401056522,1222,T5,0.44,0.84,1.23,0.22,2.29,2.73
401056522,3448,T5,-0.01,0.19,2.4,0.15,2.74,2.73
401056522,5539,T5,0.43,0.3,0.19,1.82,2.3,2.73
401056522,159,T56,1.19,0.58,-1.11,-0.69,-1.21,-0.02
401056522,6798,T56,0.41,0.42,-0.63,-0.22,-0.43,-0.02
401056522,780,T56,-0.65,-0.06,-0.49,1.18,0.63,-0.02
401056522,3449,T56,-1.06,0.48,-0.1,0.66,1.04,-0.02
401056522,9131,T56,0.63,-0.29,0.15,-0.5,-0.64,-0.02
401056522,1483,T56,0.25,0.6,-0.42,-0.44,-0.27,-0.02
401056522,619,T56,-0.06,0.52,-0.93,0.46,0.04,-0.02
401056522,1059,T56,-0.49,-0.11,0.24,0.34,0.47,-0.02
401056522,1293,T56,-1.31,0.85,-0.63,1.07,1.29,-0.02
401056522,7081,T56,-0.14,0.38,-0.09,-0.17,0.12,-0.02
401056522,1037,T56,-0.28,1,-0.8,0.06,0.26,-0.02
401056522,9025,T67,-0.02,-0.47,-0.67,0.88,-0.25,-0.27
401056522,446,T67,-0.1,-0.54,0.02,0.36,-0.17,-0.27
401056522,5506,T67,0.47,0.45,-0.57,-0.62,-0.74,-0.27
401056522,4383,T72,-0.4,-0.24,-0.66,-0.23,-1.12,-1.52
401056522,6017,T72,-1.16,0.43,-1.19,0.41,-0.36,-1.52
401056522,1225,T8,1.17,0.07,0.53,0.72,1.32,2.48
401056522,5860,T8,0.67,0,1.38,0.42,1.81,2.48
401056522,1680,T8,1.17,0,0.32,0.99,1.31,2.48
401056522,569,T8,1.08,0.12,0.94,0.34,1.4,2.48
401056522,11098,WD,2.47,-1.27,-4.28,-3.12,-8.67,-6.2
401056522,10166,WD,-1.56,-1.55,-1.78,0.7,-2.63,-4.2
401056521,1483,1,1.7,0.01,0.35,1.27,1.62,3.32
401056521,9037,2,0.86,0.85,0.74,0.37,1.96,2.82
401056521,6629,57,0.35,-1,0.91,-0.7,-0.78,-0.43
401056521,5408,68,0.51,0.09,-1.06,-0.96,-1.94,-1.43
401056521,10357,CUT,-1.47,-0.48,-1.14,-0.38,-2,-3.48
401056521,9261,CUT,-2.52,-1.3,0.37,0.47,-0.46,-2.98
401056521,9517,CUT,-0.27,-0.83,0.49,0.13,-0.21,-0.48
401056521,4682,CUT,0.33,-1.03,-1.99,0.71,-2.31,-1.98
401056521,1626,CUT,-0.62,-0.25,0.48,-0.08,0.15,-0.48
401056521,5338,CUT,0.41,2.45,-0.4,-2.93,-0.89,-0.48
401056521,2283,CUT,-0.23,0.17,-0.38,-0.03,-0.24,-0.48
401056521,159,CUT,1.1,-0.15,-1.76,-0.17,-2.08,-0.98
401056521,774,CUT,-0.71,-1.15,-3.06,-0.56,-4.77,-5.48
401056521,1225,CUT,-1.36,1.15,-1.68,-0.09,-0.62,-1.98
401056521,6798,CUT,-1.08,-0.1,-0.58,0.79,0.1,-0.98
401056521,11098,CUT,-0.09,-0.91,-0.23,-1.74,-2.88,-2.98
401056521,9126,CUT,-0.51,-0.7,0.62,-1.39,-1.47,-1.98
401056521,205,CUT,-0.24,-0.59,-0.46,0.82,-0.23,-0.48
401056521,6017,CUT,1.38,-0.94,-0.54,-0.37,-1.85,-0.48
401056521,1352,CUT,-2.75,-1.96,-0.49,-0.78,-3.23,-5.98
401056521,9025,CUT,-0.39,-0.72,-1.09,0.23,-1.59,-1.98
401056521,8992,CUT,2.06,-0.71,-2.83,-1.49,-5.04,-2.98
401056521,3950,CUT,1.35,-0.38,0.48,-2.42,-2.32,-0.98
401056521,4304,CUT,-1.03,-1.14,0.29,-0.6,-1.45,-2.48
401056521,123,CUT,-0.18,-0.42,-0.74,0.87,-0.29,-0.48
401056521,5934,CUT,-1.72,-0.69,-0.62,0.05,-1.26,-2.98
401056521,6991,CUT,-0.75,-2.75,-0.13,0.65,-2.22,-2.98
401056521,6196,CUT,-2.85,-0.11,-0.17,0.65,0.37,-2.48
401056521,110,CUT,-1.24,0.06,-1.03,-0.26,-1.23,-2.48
401056521,1067,CUT,0.9,-0.94,-1.4,-0.04,-2.38,-1.48
401056521,2883,CUT,-1.09,-0.68,-1.03,-0.18,-1.88,-2.98
401056521,10583,CUT,0.6,-2.39,0.32,0.5,-1.57,-0.98
401056521,318,CUT,0.4,1.22,-1.66,-0.44,-0.88,-0.48
401056521,1778,CUT,-0.35,-0.07,0.5,-0.56,-0.13,-0.48
401056521,1293,CUT,0.21,-0.43,-0.81,-0.44,-1.69,-1.48
