tournament_id,player_id,purse,season
401353227,3378,9.1,2022
401353227,8961,9.1,2022
401353227,10980,9.1,2022
401353227,9569,9.1,2022
401353227,5539,9.1,2022
401353227,9513,9.1,2022
401353227,6086,9.1,2022
401353227,10664,9.1,2022
401353227,9626,9.1,2022
401353227,1185,9.1,2022
401353227,4408315,9.1,2022
401353227,10360,9.1,2022
401353227,11119,9.1,2022
401353227,9877,9.1,2022
401353227,10140,9.1,2022
401353228,9261,9.0,2022
401353228,16,9.0,2022
401353228,9517,9.0,2022
401353228,4989,9.0,2022
401353228,6015,9.0,2022
401353228,5502,9.0,2022
401353228,10906,9.0,2022
401353228,10372,9.0,2022
401353228,9484,9.0,2022
401353228,9127,9.0,2022
401353228,2283,9.0,2022
401353228,4383,9.0,2022
401353228,774,9.0,2022
401353228,9584,9.0,2022
401353228,1225,9.0,2022
401353228,4780,9.0,2022
401353228,6011,9.0,2022
401353228,4638,9.0,2022
401353228,4415125,9.0,2022
401353228,3596,9.0,2022
401353228,3599,9.0,2022
401353228,712,9.0,2022
401353228,4355673,9.0,2022
401353228,9126,9.0,2022
401353228,10863,9.0,2022
401353228,5704,9.0,2022
401353228,205,9.0,2022
401353228,6017,9.0,2022
401353228,1121,9.0,2022
401353228,769,9.0,2022
401353228,1097,9.0,2022
401353228,8975,9.0,2022
401353228,1264,9.0,2022
401353228,4425906,9.0,2022
401353228,5167,9.0,2022
401353228,11456,9.0,2022
401353228,3950,9.0,2022
401353228,5574,9.0,2022
401353228,6701,9.0,2022
401353228,10054,9.0,2022
401353228,11448,9.0,2022
401353228,3455,9.0,2022
401353228,4423323,9.0,2022
401353228,1483,9.0,2022
401353228,11333,9.0,2022
401353228,3550,9.0,2022
401353228,4364752,9.0,2022
401353228,4844,9.0,2022
401353228,11387,9.0,2022
401353228,5573,9.0,2022
401353228,3856,9.0,2022
401353228,5902,9.0,2022
401353228,508,9.0,2022
401353228,6196,9.0,2022
401353228,1680,9.0,2022
401353228,110,9.0,2022
401353228,5025,9.0,2022
401353228,3598,9.0,2022
401353228,5797,9.0,2022
401353228,6894,9.0,2022
401353228,10505,9.0,2022
401353228,1030,9.0,2022
401353228,1265,9.0,2022
401353228,5771,9.0,2022
401353228,4513,9.0,2022
401353228,3857,9.0,2022
401353228,10363,9.0,2022
401353228,10364,9.0,2022
401353228,6689,9.0,2022
401353228,7083,9.0,2022
401353228,8906,9.0,2022
401353228,1077,9.0,2022
401353228,3793,9.0,2022
401353228,601,9.0,2022
401353228,676,9.0,2022
401353228,5962,9.0,2022
401353228,4845305,9.0,2022
401353228,4404991,9.0,2022
401353228,1059,9.0,2022
401353228,9037,9.0,2022
401353228,4859,9.0,2022
401353228,4781,9.0,2022
401353228,8973,9.0,2022
401353228,9143,9.0,2022
401353228,6931,9.0,2022
401353228,1367,9.0,2022
401353228,257,9.0,2022
401353228,2571,9.0,2022
401353228,3351,9.0,2022
401353228,6954,9.0,2022
401353228,5729,9.0,2022
401353228,3688,9.0,2022
401353228,6151,9.0,2022
401353228,10548,9.0,2022
401353228,4412121,9.0,2022
401353228,1600,9.0,2022
401353228,3792,9.0,2022
401353228,1042,9.0,2022
401353228,10831,9.0,2022
401353228,5692,9.0,2022
401353228,5579,9.0,2022
401353228,1674,9.0,2022
401353228,1750,9.0,2022
401353228,1935,9.0,2022
401353228,3702,9.0,2022
401353228,1254,9.0,2022
401353228,5409,9.0,2022
401353228,4483,9.0,2022
401353228,3470,9.0,2022
401353228,377,9.0,2022
401353228,6090,9.0,2022
401353228,9804,9.0,2022
401353228,78,9.0,2022
401353228,158,9.0,2022
401353228,1195,9.0,2022
401353228,6937,9.0,2022
401353228,4449,9.0,2022
401353228,7081,9.0,2022
401353228,9076,9.0,2022
401353228,1037,9.0,2022
401353228,6001,9.0,2022
401353228,10932,9.0,2022
401353228,8961,9.0,2022
401353228,9569,9.0,2022
401353228,2230,9.0,2022
401353228,1798,9.0,2022
401353228,5553,9.0,2022
401353228,3970,9.0,2022
401353228,10664,9.0,2022
401353228,9626,9.0,2022
401353228,1185,9.0,2022
401353228,4408315,9.0,2022
401353228,10360,9.0,2022
401353228,3532,9.0,2022
401353228,1614,9.0,2022
401353228,686,9.0,2022
401353229,9261,7.3,2022
401353229,824,7.3,2022
401353229,16,7.3,2022
401353229,9517,7.3,2022
401353229,4989,7.3,2022
401353229,6015,7.3,2022
401353229,10481,7.3,2022
401353229,5502,7.3,2022
401353229,10906,7.3,2022
401353229,10372,7.3,2022
401353229,9484,7.3,2022
401353229,9127,7.3,2022
401353229,10577,7.3,2022
401353229,693,7.3,2022
401353229,2283,7.3,2022
401353229,774,7.3,2022
401353229,9584,7.3,2022
401353229,4780,7.3,2022
401353229,4638,7.3,2022
401353229,4415125,7.3,2022
401353229,3599,7.3,2022
401353229,3454,7.3,2022
401353229,712,7.3,2022
401353229,4355673,7.3,2022
401353229,11098,7.3,2022
401353229,208,7.3,2022
401353229,3449,7.3,2022
401353229,5532,7.3,2022
401353229,6017,7.3,2022
401353229,769,7.3,2022
401353229,8975,7.3,2022
401353229,9687,7.3,2022
401353229,4645,7.3,2022
401353229,1264,7.3,2022
401353229,7004,7.3,2022
401353229,11456,7.3,2022
401353229,928,7.3,2022
401353229,3950,7.3,2022
401353229,5574,7.3,2022
401353229,6701,7.3,2022
401353229,1196,7.3,2022
401353229,10058,7.3,2022
401353229,431,7.3,2022
401353229,3455,7.3,2022
401353229,4423323,7.3,2022
401353229,5882,7.3,2022
401353229,3375,7.3,2022
401353229,74,7.3,2022
401353229,301,7.3,2022
401353229,5462,7.3,2022
401353229,11333,7.3,2022
401353229,3550,7.3,2022
401353229,4364752,7.3,2022
401353229,11387,7.3,2022
401353229,3856,7.3,2022
401353229,5902,7.3,2022
401353229,508,7.3,2022
401353229,110,7.3,2022
401353229,5025,7.3,2022
401353229,5797,7.3,2022
401353229,6894,7.3,2022
401353229,10505,7.3,2022
401353229,9780,7.3,2022
401353229,1265,7.3,2022
401353229,5771,7.3,2022
401353229,10363,7.3,2022
401353229,10364,7.3,2022
401353229,6689,7.3,2022
401353229,318,7.3,2022
401353229,1077,7.3,2022
401353229,3793,7.3,2022
401353229,601,7.3,2022
401353229,5962,7.3,2022
401353229,4404991,7.3,2022
401353229,1411,7.3,2022
401353229,4859,7.3,2022
401353229,9143,7.3,2022
401353229,1367,7.3,2022
401353229,3688,7.3,2022
401353229,6151,7.3,2022
401353229,10548,7.3,2022
401353229,1600,7.3,2022
401353229,3792,7.3,2022
401353229,10831,7.3,2022
401353229,5692,7.3,2022
401353229,707,7.3,2022
401353229,5579,7.3,2022
401353229,6825,7.3,2022
401353229,1674,7.3,2022
401353229,1750,7.3,2022
401353229,801,7.3,2022
401353229,1935,7.3,2022
401353229,4321,7.3,2022
401353229,6783,7.3,2022
401353229,1254,7.3,2022
401353229,903,7.3,2022
401353229,4483,7.3,2022
401353229,6090,7.3,2022
401353229,5619,7.3,2022
401353229,9804,7.3,2022
401353229,4015,7.3,2022
401353229,4591,7.3,2022
401353229,1195,7.3,2022
401353229,6937,7.3,2022
401353229,4449,7.3,2022
401353229,9076,7.3,2022
401353229,10404,7.3,2022
401353229,4267,7.3,2022
401353229,1037,7.3,2022
401353229,10932,7.3,2022
401353229,3378,7.3,2022
401353229,10980,7.3,2022
401353229,9569,7.3,2022
401353229,2230,7.3,2022
401353229,1798,7.3,2022
401353229,10664,7.3,2022
401353229,9626,7.3,2022
401353229,1185,7.3,2022
401353229,4408315,7.3,2022
401353229,10360,7.3,2022
401353229,11119,7.3,2022
401353231,5548,8.0,2022
401353231,4989,8.0,2022
401353231,6015,8.0,2022
401353231,3832,8.0,2022
401353231,5502,8.0,2022
401353231,10372,8.0,2022
401353231,9484,8.0,2022
401353231,9127,8.0,2022
401353231,10577,8.0,2022
401353231,2283,8.0,2022
401353231,159,8.0,2022
401353231,4383,8.0,2022
401353231,774,8.0,2022
401353231,9584,8.0,2022
401353231,1225,8.0,2022
401353231,1651,8.0,2022
401353231,6011,8.0,2022
401353231,4638,8.0,2022
401353231,4415125,8.0,2022
401353231,1222,8.0,2022
401353231,3599,8.0,2022
401353231,3454,8.0,2022
401353231,9126,8.0,2022
401353231,10863,8.0,2022
401353231,5704,8.0,2022
401353231,205,8.0,2022
401353231,208,8.0,2022
401353231,3449,8.0,2022
401353231,10592,8.0,2022
401353231,5532,8.0,2022
401353231,6017,8.0,2022
401353231,769,8.0,2022
401353231,1097,8.0,2022
401353231,9131,8.0,2022
401353231,4645,8.0,2022
401353231,1264,8.0,2022
401353231,4425906,8.0,2022
401353231,9025,8.0,2022
401353231,5167,8.0,2022
401353231,11456,8.0,2022
401353231,3448,8.0,2022
401353231,3950,8.0,2022
401353231,278,8.0,2022
401353231,10054,8.0,2022
401353231,11448,8.0,2022
401353231,10058,8.0,2022
401353231,4304,8.0,2022
401353231,5882,8.0,2022
401353231,9364,8.0,2022
401353231,11393,8.0,2022
401353231,301,8.0,2022
401353231,4844,8.0,2022
401353231,11387,8.0,2022
401353231,5573,8.0,2022
401353231,576,8.0,2022
401353231,5504,8.0,2022
401353231,6991,8.0,2022
401353231,619,8.0,2022
401353231,5902,8.0,2022
401353231,508,8.0,2022
401353231,6196,8.0,2022
401353231,153,8.0,2022
401353231,5025,8.0,2022
401353231,3598,8.0,2022
401353231,3317,8.0,2022
401353231,11099,8.0,2022
401353231,10505,8.0,2022
401353231,10166,8.0,2022
401353231,5467,8.0,2022
401353231,4848,8.0,2022
401353231,10363,8.0,2022
401353231,2552,8.0,2022
401353231,7083,8.0,2022
401353231,318,8.0,2022
401353231,1077,8.0,2022
401353231,3793,8.0,2022
401353231,601,8.0,2022
401353231,676,8.0,2022
401353231,5962,8.0,2022
401353231,1059,8.0,2022
401353231,9037,8.0,2022
401353231,4859,8.0,2022
401353231,4781,8.0,2022
401353231,6931,8.0,2022
401353231,257,8.0,2022
401353231,9530,8.0,2022
401353231,6954,8.0,2022
401353231,9931,8.0,2022
401353231,5729,8.0,2022
401353231,3688,8.0,2022
401353231,6151,8.0,2022
401353231,1600,8.0,2022
401353231,3792,8.0,2022
401353231,1042,8.0,2022
401353231,6007,8.0,2022
401353231,3980,8.0,2022
401353231,5692,8.0,2022
401353231,707,8.0,2022
401353231,1548,8.0,2022
401353231,3702,8.0,2022
401353231,5409,8.0,2022
401353231,4483,8.0,2022
401353231,6090,8.0,2022
401353231,5619,8.0,2022
401353231,9804,8.0,2022
401353231,4591,8.0,2022
401353231,78,8.0,2022
401353231,11382,8.0,2022
401353231,6937,8.0,2022
401353231,4449,8.0,2022
401353231,7081,8.0,2022
401353231,9076,8.0,2022
401353231,4587,8.0,2022
401353231,1037,8.0,2022
401353231,7001,8.0,2022
401353231,3378,8.0,2022
401353231,8961,8.0,2022
401353231,10980,8.0,2022
401353231,9569,8.0,2022
401353231,5539,8.0,2022
401353231,5553,8.0,2022
401353231,6086,8.0,2022
401353231,4410612,8.0,2022
401353231,3970,8.0,2022
401353231,10360,8.0,2022
401353231,11119,8.0,2022
401353231,3532,8.0,2022
401353231,1614,8.0,2022
401353232,9261,15.0,2022
401353232,388,15.0,2022
401353232,10046,15.0,2022
401353232,1225,15.0,2022
401353232,1651,15.0,2022
401353232,6798,15.0,2022
401353232,261,15.0,2022
401353232,780,15.0,2022
401353232,9243,15.0,2022
401353232,11098,15.0,2022
401353232,9126,15.0,2022
401353232,10863,15.0,2022
401353232,10592,15.0,2022
401353232,1097,15.0,2022
401353232,9131,15.0,2022
401353232,4425906,15.0,2022
401353232,9025,15.0,2022
401353232,3448,15.0,2022
401353232,4304,15.0,2022
401353232,9364,15.0,2022
401353232,91,15.0,2022
401353232,1483,15.0,2022
401353232,11393,15.0,2022
401353232,9474,15.0,2022
401353232,3550,15.0,2022
401353232,4844,15.0,2022
401353232,5860,15.0,2022
401353232,5504,15.0,2022
401353232,6991,15.0,2022
401353232,3317,15.0,2022
401353232,11099,15.0,2022
401353232,329,15.0,2022
401353232,9780,15.0,2022
401353232,569,15.0,2022
401353232,10166,15.0,2022
401353232,5467,15.0,2022
401353232,4848,15.0,2022
401353232,2552,15.0,2022
401353232,7083,15.0,2022
401353232,318,15.0,2022
401353232,676,15.0,2022
401353232,10343,15.0,2022
401353232,1059,15.0,2022
401353232,310,15.0,2022
401353232,1293,15.0,2022
401353232,455,15.0,2022
401353232,9037,15.0,2022
401353232,8973,15.0,2022
401353232,6931,15.0,2022
401353232,4410932,15.0,2022
401353232,3351,15.0,2022
401353232,453,15.0,2022
401353232,4412121,15.0,2022
401353232,6007,15.0,2022
401353232,186,15.0,2022
401353232,5579,15.0,2022
401353232,5409,15.0,2022
401353232,11378,15.0,2022
401353232,3470,15.0,2022
401353232,962,15.0,2022
401353232,9938,15.0,2022
401353232,78,15.0,2022
401353232,158,15.0,2022
401353232,11382,15.0,2022
401353232,7081,15.0,2022
401353232,4587,15.0,2022
401353232,281,15.0,2022
401353232,6001,15.0,2022
401353232,9478,15.0,2022
401353232,8961,15.0,2022
401353232,2230,15.0,2022
401353232,5539,15.0,2022
401353232,9513,15.0,2022
401353232,5553,15.0,2022
401353232,6086,15.0,2022
401353232,4410612,15.0,2022
401353232,9031,15.0,2022
401353232,462,15.0,2022
401353232,4364873,15.0,2022
401353232,392,15.0,2022
401353232,1614,15.0,2022
401353232,9877,15.0,2022
401353232,10140,15.0,2022
401353232,686,15.0,2022
401353273,16,8.6,2022
401353273,9517,8.6,2022
401353273,5548,8.6,2022
401353273,4989,8.6,2022
401353273,6015,8.6,2022
401353273,5502,8.6,2022
401353273,10906,8.6,2022
401353273,10372,8.6,2022
401353273,9484,8.6,2022
401353273,9127,8.6,2022
401353273,1626,8.6,2022
401353273,10046,8.6,2022
401353273,2283,8.6,2022
401353273,4383,8.6,2022
401353273,774,8.6,2022
401353273,9584,8.6,2022
401353273,6011,8.6,2022
401353273,4638,8.6,2022
401353273,1222,8.6,2022
401353273,3596,8.6,2022
401353273,3599,8.6,2022
401353273,3454,8.6,2022
401353273,11098,8.6,2022
401353273,9126,8.6,2022
401353273,5704,8.6,2022
401353273,205,8.6,2022
401353273,208,8.6,2022
401353273,3449,8.6,2022
401353273,6017,8.6,2022
401353273,769,8.6,2022
401353273,9687,8.6,2022
401353273,1264,8.6,2022
401353273,5167,8.6,2022
401353273,11456,8.6,2022
401353273,6701,8.6,2022
401353273,10054,8.6,2022
401353273,11448,8.6,2022
401353273,10058,8.6,2022
401353273,3455,8.6,2022
401353273,4423323,8.6,2022
401353273,11393,8.6,2022
